Condor_ID	Timestamp	X	Y	Z	Contiguous time?
284	1/6/2008 8:00	656605.3750	3436207.7500	1315	
284	1/6/2008 9:00	656590.0000	3436170.7500	1328	
284	1/6/2008 10:00	654129.8125	3439054.2500	1230	
284	1/6/2008 11:00	652704.6875	3436409.7500	2110	
284	1/6/2008 13:00	638684.1875	3439265.5000	2120	NA
284	1/6/2008 14:00	637112.8125	3440261.2500	1850	
284	1/6/2008 15:00	636228.9375	3436037.2500	2440	
284	1/6/2008 16:00	639907.0625	3439392.5000	2390	
284	1/6/2008 17:00	654003.6875	3438978.5000	1290	
284	1/6/2008 18:00	652022.1250	3437416.2500	1540	
284	1/6/2008 19:00	652021.8125	3437434.5000	1570	
284	1/6/2008 20:00	652038.0000	3437416.2500	1570	
284	1/7/2008 5:00	652022.1250	3437416.2500	1570	NA
284	1/7/2008 6:00	652038.0000	3437416.2500	1570	
284	1/7/2008 7:00	652053.9375	3437416.5000	1580	
284	1/7/2008 8:00	655156.8125	3437350.7500	1530	
284	1/7/2008 9:00	655267.0625	3437426.2500	1080	
284	1/7/2008 10:00	655267.0625	3437426.2500	1090	
284	1/7/2008 11:00	650959.7500	3440523.7500	1630	
284	1/7/2008 12:00	648758.4375	3442137.0000	1811	
284	1/7/2008 13:00	646357.1250	3438722.2500	2336	
284	1/7/2008 14:00	635969.5000	3436422.0000	2233	
284	1/7/2008 15:00	635874.5625	3436383.7500	2100	
284	1/7/2008 16:00	635990.8750	3435997.2500	2211	
284	1/7/2008 17:00	635990.6250	3436015.7500	2209	
284	1/7/2008 18:00	635946.6875	3435719.5000	2271	
284	1/7/2008 20:00	635946.6875	3435719.5000	2271	NA
284	1/8/2008 5:00	635962.3750	3435738.2500	2266	NA
284	1/8/2008 6:00	635946.9375	3435701.0000	2289	
284	1/8/2008 7:00	635946.4375	3435738.0000	2254	
284	1/8/2008 8:00	635930.3125	3435756.2500	2230	
284	1/8/2008 9:00	635946.4375	3435738.0000	2254	
284	1/8/2008 11:00	635859.1250	3436346.5000	2100	NA
284	1/8/2008 12:00	635346.3125	3435397.7500	2090	
284	1/8/2008 13:00	638625.6250	3440096.2500	1990	
284	1/8/2008 14:00	635941.2500	3436144.5000	2160	
284	1/9/2008 14:00	635509.0000	3436360.5000	2060	NA
284	1/9/2008 17:00	635026.3750	3434285.0000	2086	NA
284	1/9/2008 18:00	634883.2500	3434283.2500	2004	
284	1/9/2008 19:00	634883.0000	3434301.7500	1990	
284	1/9/2008 20:00	634915.2500	3434265.2500	2037	
284	1/10/2008 5:00	635285.7500	3435156.7500	2040	NA
284	1/10/2008 6:00	635286.0000	3435138.2500	2040	
284	1/10/2008 7:00	635301.8750	3435138.5000	2047	
284	1/10/2008 8:00	635285.7500	3435156.7500	2040	
284	1/10/2008 9:00	635285.7500	3435156.7500	2040	
284	1/10/2008 10:00	635285.5000	3435175.2500	2038	
284	1/10/2008 11:00	635144.3750	3436263.5000	2020	
284	1/10/2008 12:00	637883.3750	3437259.5000	2226	
284	1/10/2008 13:00	636540.7500	3438997.5000	2060	
284	1/10/2008 14:00	635708.5625	3435679.5000	2164	
284	1/11/2008 5:00	635899.4375	3435682.0000	2330	NA
284	1/11/2008 11:00	636194.5000	3437478.0000	2230	NA
284	1/11/2008 12:00	634846.1875	3435945.5000	2210	
284	1/11/2008 15:00	639409.0625	3439774.0000	2350	NA
284	1/12/2008 10:00	634391.5000	3435422.5000	1920	NA
284	1/12/2008 11:00	634838.4375	3436555.2500	2350	
284	1/12/2008 12:00	635931.2500	3435682.2500	2340	
284	1/13/2008 12:00	635715.5000	3436381.7500	2360	NA
284	1/13/2008 14:00	636286.3750	3436518.2500	2307	NA
284	1/13/2008 15:00	636442.3750	3435522.5000	2400	
284	1/13/2008 16:00	634849.0625	3434467.5000	1950	
284	1/13/2008 17:00	634864.7500	3434486.2500	1950	
284	1/13/2008 18:00	632915.5625	3440207.7500	1540	
284	1/13/2008 19:00	632931.6875	3440189.5000	1530	
284	1/13/2008 20:00	632915.5625	3440207.7500	1521	
284	1/14/2008 5:00	632931.0000	3440245.0000	1529	NA
284	1/14/2008 6:00	632915.5625	3440207.7500	1521	
284	1/14/2008 7:00	632899.1875	3440244.5000	1520	
284	1/14/2008 8:00	632915.5625	3440207.7500	1520	
284	1/14/2008 9:00	632915.3125	3440226.2500	1520	
284	1/14/2008 10:00	632915.5625	3440207.7500	1530	
284	1/14/2008 11:00	637292.9375	3436180.2500	2290	
284	1/14/2008 12:00	637019.7500	3435160.5000	2310	
284	1/14/2008 13:00	637596.0000	3434890.7500	2330	
284	1/14/2008 14:00	637770.7500	3434911.5000	2460	
284	1/14/2008 15:00	637872.4375	3434432.5000	2470	
284	1/14/2008 16:00	638381.1875	3434457.5000	2230	
284	1/14/2008 17:00	638313.0000	3434807.7500	2150	
284	1/14/2008 18:00	638313.0000	3434807.7500	2150	
284	1/14/2008 19:00	638296.6250	3434844.5000	2160	
284	1/14/2008 20:00	638313.0000	3434807.7500	2160	
284	1/15/2008 5:00	638312.7500	3434826.2500	2210	NA
284	1/15/2008 6:00	638297.3125	3434789.0000	2210	
284	1/15/2008 7:00	638329.6250	3434752.5000	2200	
284	1/15/2008 8:00	638312.7500	3434826.2500	2160	
284	1/15/2008 9:00	638169.3750	3434842.7500	2174	
284	1/15/2008 10:00	638015.8125	3434416.0000	2362	
284	1/15/2008 11:00	635222.1250	3435156.0000	2002	
284	1/15/2008 12:00	632410.4375	3441180.7500	1920	
284	1/15/2008 13:00	635568.7500	3435419.0000	2244	
284	1/15/2008 15:00	636134.5000	3435962.0000	2400	NA
284	1/15/2008 16:00	653239.6250	3439022.7500	1380	
284	1/15/2008 17:00	653334.5000	3439061.2500	1360	
284	1/15/2008 18:00	653702.3750	3438918.7500	1350	
284	1/15/2008 19:00	653656.0000	3438825.5000	1330	
284	1/16/2008 5:00	653560.0625	3438861.2500	1320	NA
284	1/16/2008 6:00	653545.7500	3438750.0000	1290	
284	1/16/2008 8:00	653528.5000	3438842.2500	1290	NA
284	1/16/2008 9:00	650716.5000	3440853.0000	1850	
284	1/16/2008 10:00	646321.6250	3441290.0000	2400	
284	1/16/2008 11:00	644329.0000	3436994.5000	2660	
284	1/16/2008 13:00	635153.8750	3434268.2500	2350	NA
284	1/16/2008 14:00	645730.0000	3434593.0000	2600	
284	1/16/2008 15:00	645518.9375	3434904.2500	2630	
284	1/16/2008 16:00	641291.6250	3436935.0000	2730	
284	1/16/2008 17:00	657197.1875	3435995.0000	2680	
284	1/16/2008 18:00	654496.6250	3434624.7500	1920	
284	1/16/2008 19:00	654480.4375	3434643.0000	1920	
284	1/17/2008 5:00	654464.5000	3434642.7500	1900	NA
284	1/17/2008 7:00	653820.4375	3439548.7500	1860	NA
284	1/17/2008 8:00	646290.5625	3440088.5000	2160	
284	1/17/2008 9:00	646274.6250	3440088.5000	2160	
284	1/17/2008 10:00	646274.6250	3440088.5000	2190	
284	1/17/2008 12:00	636165.8125	3435999.5000	2373	NA
284	1/17/2008 13:00	634115.4375	3434606.0000	2370	
284	1/17/2008 14:00	632986.1875	3435848.2500	1820	
284	1/17/2008 15:00	639410.5625	3437242.7500	2690	
284	1/17/2008 16:00	636132.3125	3436128.2500	2600	
284	1/17/2008 20:00	636007.6875	3435923.5000	2520	NA
284	1/18/2008 9:00	636024.0625	3435886.7500	2390	NA
284	1/18/2008 10:00	636582.1250	3437021.0000	2120	
284	1/18/2008 11:00	636582.1250	3437021.0000	2120	
284	1/18/2008 15:00	636165.8125	3435999.5000	2373	NA
284	1/19/2008 11:00	638215.1250	3438649.7500	2330	NA
284	1/19/2008 12:00	635096.7500	3435006.5000	2330	
284	1/21/2008 13:00	642185.6250	3435505.7500	2670	NA
284	1/21/2008 14:00	635877.3750	3436162.0000	2360	
284	1/24/2008 16:00	637930.3750	3438535.2500	2480	NA
284	1/24/2008 17:00	636178.1250	3436276.7500	2366	
284	1/24/2008 20:00	635709.7500	3435587.0000	2257	NA
284	1/25/2008 8:00	635709.7500	3435587.0000	2257	NA
284	1/25/2008 11:00	635312.2500	3436820.0000	2160	NA
284	1/25/2008 14:00	635538.5625	3435289.2500	2174	NA
284	1/25/2008 16:00	636116.6875	3436109.7500	2331	NA
284	1/26/2008 7:00	635867.6250	3435681.5000	2264	NA
284	1/26/2008 10:00	635867.6250	3435681.5000	2264	NA
284	1/26/2008 13:00	635140.1250	3434101.7500	2470	NA
284	1/26/2008 14:00	635946.9375	3435701.0000	2289	
284	1/26/2008 16:00	635883.3125	3435700.2500	2250	NA
284	1/26/2008 17:00	635867.6250	3435681.5000	2290	
284	1/27/2008 5:00	635867.6250	3435681.5000	2290	NA
284	1/27/2008 12:00	635899.4375	3435682.0000	2282	NA
284	1/27/2008 15:00	635867.6250	3435681.5000	2264	NA
284	1/28/2008 10:00	635930.5625	3435737.7500	2270	NA
284	1/28/2008 12:00	635754.1875	3435846.2500	2290	NA
284	1/28/2008 14:00	635832.5625	3437177.7500	2260	NA
284	1/29/2008 11:00	630998.5000	3435786.5000	2240	NA
284	1/29/2008 14:00	636038.5625	3435997.7500	2250	NA
284	1/29/2008 15:00	635687.2500	3436104.2500	2230	
284	1/31/2008 10:00	636022.6875	3435997.2500	2242	NA
284	1/31/2008 11:00	636006.4375	3435997.0000	2226	
284	1/31/2008 13:00	634994.8125	3434265.7500	2120	NA
284	1/31/2008 14:00	638444.4375	3440574.0000	2030	
284	1/31/2008 16:00	634702.1250	3433486.0000	2113	NA
284	1/31/2008 17:00	634686.8125	3433485.7500	2101	
284	1/31/2008 18:00	634249.5000	3432815.2500	1999	
284	1/31/2008 19:00	634281.4375	3432779.0000	2034	
284	2/1/2008 5:00	634233.0000	3432833.7500	1983	NA
284	2/1/2008 6:00	634217.7500	3432833.5000	1960	
284	2/1/2008 7:00	634247.6250	3432963.7500	1960	
284	2/1/2008 13:00	630093.5625	3447249.2500	1540	NA
284	2/1/2008 16:00	636204.0000	3436739.0000	2260	NA
284	2/1/2008 17:00	639953.6250	3439504.0000	2420	
284	2/1/2008 18:00	640437.6875	3438975.0000	2240	
284	2/1/2008 19:00	640421.2500	3438992.5000	2240	
284	2/1/2008 20:00	640421.2500	3438992.5000	2240	
284	2/2/2008 5:00	640421.0000	3439011.2500	2240	NA
284	2/2/2008 6:00	640373.8125	3438974.0000	2240	
284	2/2/2008 9:00	639814.4375	3439206.2500	2190	NA
284	2/2/2008 10:00	639108.3750	3438476.2500	2450	
284	2/2/2008 15:00	640104.3125	3436476.2500	2331	NA
284	2/2/2008 16:00	636423.7500	3436944.7500	2250	
284	2/3/2008 8:00	636180.3750	3436129.0000	2480	NA
284	2/4/2008 10:00	635136.7500	3435635.5000	1879	NA
284	2/4/2008 11:00	635120.3125	3435653.0000	1874	
284	2/4/2008 12:00	635136.7500	3435635.5000	1880	
284	2/4/2008 13:00	635325.1250	3434566.0000	2264	
284	2/4/2008 15:00	636570.1875	3435505.5000	2390	NA
284	2/4/2008 16:00	636554.1875	3435487.5000	2380	
284	2/4/2008 17:00	636585.0000	3435543.2500	2380	
284	2/4/2008 18:00	636553.9375	3435505.2500	2363	
284	2/4/2008 19:00	636553.9375	3435505.2500	2360	
284	2/4/2008 20:00	636570.1875	3435505.5000	2360	
284	2/5/2008 5:00	636570.1875	3435505.5000	2360	NA
284	2/5/2008 6:00	636585.1875	3435524.5000	2360	
284	2/5/2008 7:00	636569.9375	3435524.2500	2360	
284	2/5/2008 9:00	636619.3750	3439091.2500	1880	NA
284	2/5/2008 11:00	633804.3750	3432754.0000	1870	NA
284	2/5/2008 12:00	635352.8125	3434862.2500	2220	
284	2/5/2008 14:00	635785.5000	3435883.2500	2110	NA
284	2/6/2008 11:00	637007.2500	3434920.2500	2420	NA
284	2/6/2008 14:00	635898.1250	3435811.5000	2440	NA
284	2/6/2008 16:00	635111.4375	3433879.2500	2430	NA
284	2/6/2008 17:00	636087.0625	3435961.5000	2306	
284	2/7/2008 11:00	635167.8125	3434397.7500	2410	NA
284	2/7/2008 13:00	635583.8750	3435456.2500	2216	NA
284	2/7/2008 16:00	639939.8125	3439318.7500	2300	NA
284	2/7/2008 17:00	639940.0625	3439301.0000	2300	
284	2/7/2008 18:00	640501.1875	3438938.0000	2280	
284	2/7/2008 19:00	640517.6250	3438920.5000	2240	
284	2/8/2008 6:00	640517.3750	3438938.2500	2240	NA
284	2/8/2008 7:00	640565.8125	3438883.5000	2230	
284	2/8/2008 8:00	640565.5625	3438902.5000	2230	
284	2/8/2008 9:00	640102.8125	3439043.7500	2220	
284	2/8/2008 11:00	635600.3125	3435437.5000	2250	NA
284	2/8/2008 13:00	635973.0625	3436145.2500	2182	NA
284	2/9/2008 9:00	634326.0000	3434312.7500	2250	NA
284	2/9/2008 10:00	629749.0625	3431318.0000	2210	
284	2/9/2008 11:00	631845.5625	3425191.2500	1740	
284	2/9/2008 12:00	635851.2500	3436937.2500	2100	
284	2/10/2008 11:00	636941.8750	3438725.2500	2620	NA
284	2/10/2008 12:00	633380.0000	3427316.7500	2250	
284	2/10/2008 13:00	632138.5000	3425989.7500	1640	
284	2/10/2008 15:00	635064.8750	3419948.2500	2150	NA
284	2/10/2008 16:00	667427.6250	3414734.0000	1870	
284	2/10/2008 17:00	667645.2500	3415070.0000	1080	
284	2/11/2008 6:00	667613.1250	3415106.0000	1080	NA
284	2/11/2008 7:00	667678.0625	3415051.7500	1080	
284	2/11/2008 9:00	668524.2500	3414954.0000	750	NA
284	2/11/2008 10:00	666710.8125	3415739.5000	1350	
284	2/11/2008 11:00	664201.5000	3428543.0000	1960	
284	2/11/2008 12:00	646871.8750	3441740.7500	2260	
284	2/12/2008 8:00	635700.3750	3436344.5000	2420	NA
284	2/12/2008 9:00	635765.5000	3436179.0000	2380	
284	2/12/2008 10:00	635843.3125	3436365.2500	2340	
284	2/12/2008 11:00	637481.5625	3436331.0000	2270	
284	2/12/2008 16:00	635677.8750	3435568.2500	2500	NA
284	2/15/2008 9:00	634845.7500	3434726.2500	2370	NA
284	2/15/2008 10:00	633559.0000	3437074.5000	2300	
284	2/15/2008 11:00	635056.3125	3438202.0000	2260	
284	2/15/2008 12:00	638118.0000	3438759.2500	2250	
284	2/16/2008 11:00	635568.3750	3435474.7500	2195	NA
284	2/16/2008 13:00	634223.8125	3432353.7500	2170	NA
284	2/16/2008 14:00	634497.9375	3432042.2500	2200	
284	2/16/2008 15:00	635242.5625	3434823.2500	2120	
284	2/16/2008 16:00	635925.3125	3436144.5000	2300	
284	2/16/2008 17:00	635942.5000	3436070.5000	2160	
284	2/16/2008 18:00	635957.0625	3436126.0000	2167	
284	2/16/2008 20:00	635942.0625	3436107.0000	2150	NA
284	2/17/2008 6:00	635942.0625	3436107.0000	2155	NA
284	2/17/2008 7:00	635941.8125	3436126.0000	2152	
284	2/17/2008 8:00	635941.8125	3436126.0000	2160	
284	2/17/2008 9:00	635941.8125	3436126.0000	2160	
284	2/17/2008 10:00	635910.3125	3436051.2500	2150	
284	2/17/2008 11:00	635689.0000	3437231.2500	2210	
284	2/17/2008 14:00	634088.8750	3427917.5000	2090	NA
284	2/17/2008 15:00	636148.8750	3436054.2500	2359	
284	2/18/2008 11:00	635579.2500	3437082.5000	2240	NA
284	2/18/2008 12:00	635898.3750	3435792.7500	2240	
284	2/18/2008 13:00	635338.7500	3434769.0000	2206	
284	2/23/2008 9:00	635128.6875	3437464.7500	2340	NA
284	2/23/2008 10:00	633103.7500	3434113.2500	2140	
284	2/23/2008 11:00	623900.5000	3429290.5000	1153	
284	2/24/2008 11:00	637522.6875	3438086.5000	2240	NA
284	2/25/2008 11:00	636102.5625	3435942.7500	2330	NA
284	2/25/2008 15:00	635950.6875	3436625.0000	2390	NA
284	2/26/2008 5:00	635962.0625	3435738.2500	2265	NA
284	2/26/2008 7:00	635962.0625	3435738.2500	2265	NA
284	2/26/2008 8:00	635946.7500	3435738.0000	2254	
284	2/26/2008 9:00	635961.5625	3435774.7500	2248	
284	2/26/2008 10:00	635279.8750	3436838.0000	2000	
284	2/26/2008 11:00	634991.5000	3434525.2500	2160	
284	2/27/2008 10:00	635962.3125	3435719.2500	2282	NA
284	2/27/2008 11:00	635657.3750	3435974.7500	2160	
284	2/27/2008 12:00	631701.3125	3426575.2500	1690	
284	2/28/2008 6:00	635801.1250	3434664.0000	2400	NA
284	2/28/2008 11:00	635487.6250	3436785.2500	2300	NA
284	2/28/2008 12:00	634514.6875	3433206.5000	2160	
284	2/29/2008 13:00	633208.1875	3423213.2500	2020	NA
284	2/29/2008 14:00	631751.1250	3426410.0000	1690	
284	3/1/2008 11:00	640163.1250	3436864.5000	2560	NA
284	3/1/2008 12:00	645792.8750	3434649.2500	2630	
284	3/1/2008 13:00	631797.3125	3426539.7500	1810	
284	3/2/2008 10:00	635815.9375	3437233.0000	2110	NA
284	3/2/2008 11:00	635150.8125	3434508.2500	2120	
284	3/3/2008 13:00	635568.2500	3435456.0000	2270	NA
284	3/3/2008 14:00	636008.6250	3435849.5000	2270	
284	3/4/2008 8:00	636425.0625	3435633.2500	2405	NA
284	3/4/2008 11:00	634774.4375	3434078.5000	2400	NA
284	3/4/2008 12:00	631782.3125	3426465.7500	1683	
284	3/4/2008 13:00	631826.1250	3426780.2500	1780	
284	3/4/2008 14:00	631572.1250	3426721.7500	1620	
284	3/5/2008 9:00	635499.2500	3433385.7500	2386	NA
284	3/5/2008 10:00	632068.5000	3432899.0000	2050	
284	3/5/2008 12:00	637977.5625	3438572.7500	2650	NA
284	3/5/2008 13:00	631767.0625	3426410.0000	1681	
284	3/5/2008 18:00	636087.2500	3435924.5000	2307	NA
284	3/5/2008 20:00	636391.8125	3435743.7500	2423	NA
284	3/6/2008 13:00	631513.1875	3427626.5000	2350	NA
284	3/6/2008 14:00	632385.8750	3426584.0000	2330	
284	3/6/2008 15:00	636101.0000	3436091.0000	2340	
284	3/7/2008 13:00	631767.0625	3426410.0000	1690	NA
284	3/7/2008 14:00	631798.4375	3426447.5000	1683	
284	3/7/2008 15:00	635819.2500	3415781.7500	2140	
284	3/7/2008 16:00	647384.5625	3421977.2500	2540	
284	3/7/2008 17:00	648500.6875	3435573.7500	2604	
284	3/7/2008 19:00	648514.2500	3435740.2500	2530	NA
284	3/7/2008 20:00	648435.7500	3435665.2500	2630	
284	3/8/2008 6:00	648436.0000	3435646.7500	2630	NA
284	3/8/2008 7:00	648419.8750	3435665.0000	2630	
284	3/8/2008 8:00	645658.0000	3435201.7500	2667	
284	3/8/2008 9:00	645673.9375	3435202.0000	2690	
284	3/8/2008 10:00	646878.6875	3434368.7500	2681	
284	3/11/2008 10:00	632892.4375	3428087.0000	1900	NA
284	3/12/2008 14:00	641487.3750	3436568.0000	2940	NA
284	3/12/2008 17:00	640160.2500	3439488.2500	2420	NA
284	3/12/2008 18:00	640128.6875	3439469.5000	2420	
284	3/12/2008 19:00	640128.6875	3439469.5000	2410	
284	3/12/2008 20:00	640128.4375	3439487.7500	2420	
284	3/13/2008 5:00	640128.9375	3439451.0000	2410	NA
284	3/13/2008 6:00	640128.6875	3439469.5000	2410	
284	3/13/2008 7:00	640128.6875	3439469.5000	2410	
284	3/13/2008 8:00	640128.6875	3439469.5000	2420	
284	3/13/2008 9:00	640467.5000	3437903.2500	2280	
284	3/13/2008 11:00	645667.6875	3434499.7500	2558	NA
284	3/13/2008 12:00	645745.9375	3434593.2500	2610	
284	3/13/2008 13:00	646575.4375	3434438.2500	2600	
284	3/13/2008 14:00	645761.5625	3434612.0000	2630	
284	3/13/2008 15:00	635435.3750	3433403.2500	2640	
284	3/14/2008 8:00	632248.6250	3427376.7500	1860	NA
284	3/14/2008 9:00	632579.6250	3427639.5000	1860	
284	3/14/2008 15:00	637509.6250	3434187.5000	2530	NA
284	3/14/2008 16:00	638803.0000	3435054.5000	2510	
284	3/14/2008 18:00	638648.5000	3434701.2500	2480	NA
284	3/14/2008 19:00	638632.6250	3434701.0000	2253	
284	3/14/2008 20:00	638648.5000	3434701.2500	2258	
284	3/15/2008 5:00	638519.8125	3434810.5000	2210	NA
284	3/15/2008 6:00	638616.6875	3434701.0000	2247	
284	3/15/2008 7:00	638616.1875	3434737.7500	2238	
284	3/15/2008 8:00	638585.1250	3434682.0000	2237	
284	3/15/2008 9:00	638616.6875	3434701.0000	2247	
284	3/15/2008 10:00	632762.8125	3426995.2500	2160	
284	3/15/2008 11:00	631700.6250	3426631.0000	1680	
284	3/15/2008 16:00	642804.2500	3435643.2500	2462	NA
284	3/15/2008 17:00	640822.1250	3435155.0000	2260	
284	3/15/2008 18:00	640822.3750	3435136.5000	2260	
284	3/15/2008 19:00	640838.0625	3435155.2500	2260	
284	3/15/2008 20:00	640822.3750	3435136.5000	2280	
284	3/16/2008 5:00	640822.6250	3435118.0000	2252	NA
284	3/16/2008 6:00	640838.3125	3435136.7500	2250	
284	3/16/2008 7:00	640838.3125	3435136.7500	2250	
284	3/16/2008 8:00	640838.3125	3435136.7500	2250	
284	3/16/2008 9:00	640770.0000	3435486.7500	2240	
284	3/16/2008 10:00	641058.5000	3435324.2500	2274	
284	3/16/2008 11:00	640944.5000	3435526.0000	2292	
284	3/16/2008 12:00	645920.9375	3434595.7500	2590	
284	3/16/2008 13:00	645709.8125	3434906.7500	2620	
284	3/16/2008 14:00	645563.3125	3435145.0000	2645	
284	3/16/2008 15:00	645614.8750	3434868.5000	2586	
284	3/16/2008 16:00	645614.8750	3434868.5000	2586	
284	3/16/2008 17:00	645615.1250	3434850.0000	2584	
284	3/16/2008 18:00	645614.8750	3434868.5000	2600	
284	3/16/2008 19:00	645598.6875	3434886.7500	2590	
284	3/16/2008 20:00	645614.6250	3434887.0000	2590	
284	3/20/2008 12:00	636211.6250	3437385.7500	2300	NA
284	3/20/2008 14:00	666010.1250	3428959.2500	1560	NA
284	3/20/2008 15:00	645614.1250	3434924.0000	2596	
284	3/20/2008 18:00	645083.3750	3435341.7500	2579	NA
284	3/20/2008 19:00	645036.3750	3435285.7500	2640	
284	3/20/2008 20:00	645131.8125	3435287.0000	2578	
284	3/21/2008 5:00	645148.0000	3435268.7500	2576	NA
284	3/21/2008 6:00	645100.2500	3435268.0000	2558	
284	3/21/2008 8:00	645020.2500	3435304.0000	2548	NA
284	3/21/2008 9:00	645650.2500	3434610.5000	2593	
284	3/21/2008 10:00	636380.4375	3434154.5000	2540	
284	3/21/2008 11:00	631766.6250	3426447.0000	1683	
284	3/21/2008 12:00	618028.7500	3434858.2500	1470	
284	3/21/2008 13:00	621777.9375	3442217.0000	1080	
284	3/21/2008 14:00	635550.6875	3435585.0000	2168	
284	3/21/2008 15:00	643537.1875	3435561.0000	2461	
284	3/21/2008 16:00	659514.4375	3435308.7500	2178	
284	3/21/2008 17:00	659815.5625	3435387.2500	2181	
284	3/21/2008 18:00	659878.6250	3435425.2500	2183	
284	3/21/2008 19:00	659959.0000	3435371.0000	2184	
284	3/21/2008 20:00	659768.1250	3435368.0000	2185	
284	3/22/2008 5:00	659705.0625	3435330.2500	2186	NA
284	3/22/2008 6:00	659798.8125	3435442.5000	1543	
284	3/22/2008 7:00	659751.1250	3435441.7500	1532	
284	3/22/2008 8:00	655456.0000	3437558.2500	1340	
284	3/22/2008 9:00	647487.7500	3442045.5000	1990	
284	3/22/2008 13:00	644926.1250	3403559.0000	2070	NA
284	3/22/2008 14:00	649135.0625	3420967.0000	2234	
284	3/23/2008 11:00	645787.0625	3435074.2500	2651	NA
284	3/23/2008 12:00	645786.0625	3435148.0000	2670	
284	3/23/2008 13:00	645745.9375	3434593.2500	2620	
284	3/23/2008 14:00	632063.1875	3428206.0000	2410	
284	3/23/2008 15:00	631767.0625	3426410.0000	1681	
284	3/23/2008 16:00	631767.0625	3426410.0000	1681	
284	3/23/2008 17:00	636443.5625	3435430.2500	2397	
284	3/30/2008 8:00	633105.3750	3427609.2500	2030	NA
284	3/30/2008 9:00	632296.4375	3424809.2500	1690	
284	3/30/2008 10:00	633893.5000	3421910.0000	1700	
284	3/30/2008 11:00	631782.5000	3426447.2500	1700	
284	3/30/2008 17:00	656203.6250	3436479.0000	1185	NA
284	3/30/2008 18:00	656236.2500	3436424.2500	1192	
284	3/30/2008 19:00	656427.6875	3436390.0000	1177	
284	3/30/2008 20:00	656395.8750	3436389.5000	1190	
284	3/31/2008 5:00	656411.7500	3436389.7500	1178	NA
284	3/31/2008 6:00	656155.3750	3436515.2500	1199	
284	3/31/2008 7:00	655535.8125	3437541.0000	1130	
284	3/31/2008 8:00	655552.2500	3437504.2500	1110	
284	3/31/2008 9:00	655519.6250	3437559.2500	990	
284	3/31/2008 14:00	619861.9375	3435931.7500	1250	NA
284	3/31/2008 15:00	634598.6875	3436644.5000	1960	
284	4/3/2008 13:00	631595.3750	3426130.7500	1840	NA
284	4/3/2008 14:00	632297.6250	3424717.0000	1820	
284	4/3/2008 15:00	631618.7500	3426814.7500	1790	
284	4/3/2008 19:00	656850.2500	3435786.5000	1690	NA
284	4/3/2008 20:00	656850.0000	3435805.0000	1670	
284	4/4/2008 5:00	656850.0000	3435805.0000	1630	NA
284	4/4/2008 7:00	656850.0000	3435805.0000	1670	NA
284	4/4/2008 8:00	653037.3125	3442013.5000	1580	
284	4/4/2008 15:00	632557.5000	3426863.2500	2430	NA
284	4/4/2008 16:00	633976.8125	3421615.5000	1570	
284	4/4/2008 17:00	640396.5625	3438456.7500	2600	
284	4/4/2008 18:00	640560.9375	3439253.5000	2380	
284	4/4/2008 19:00	640560.9375	3439253.5000	2380	
284	4/4/2008 20:00	640560.9375	3439253.5000	2360	
284	4/5/2008 5:00	640576.8125	3439253.5000	2370	NA
284	4/5/2008 6:00	640560.9375	3439253.5000	2370	
284	4/5/2008 7:00	640576.8125	3439253.5000	2390	
284	4/5/2008 8:00	640576.8125	3439253.5000	2370	
284	4/5/2008 9:00	642003.4375	3434856.5000	2590	
284	4/5/2008 13:00	632210.1250	3424069.2500	2080	NA
284	4/5/2008 14:00	653329.3125	3415132.0000	2320	
284	4/5/2008 15:00	671244.9375	3403337.2500	2660	
284	4/5/2008 16:00	648571.8125	3406472.7500	1840	
284	4/5/2008 17:00	631919.1250	3421848.5000	1500	
284	4/5/2008 19:00	633023.5625	3421418.7500	1510	NA
284	4/5/2008 20:00	633024.0000	3421381.7500	1500	
284	4/6/2008 6:00	633055.1875	3421437.5000	1382	NA
284	4/6/2008 7:00	633071.3125	3421419.2500	1370	
284	4/6/2008 8:00	632991.9375	3421399.7500	1370	
284	4/6/2008 9:00	632609.6875	3421395.0000	1390	
284	4/6/2008 10:00	631528.2500	3426407.2500	1840	
284	4/6/2008 15:00	632312.3750	3424809.5000	1690	NA
284	4/6/2008 16:00	632296.9375	3424772.2500	1680	
284	4/7/2008 13:00	636063.5000	3436534.0000	2480	NA
284	4/10/2008 20:00	637760.3125	3434486.5000	2460	NA
284	4/10/2008 21:00	637840.3750	3434450.5000	2460	
284	4/13/2008 11:00	635067.4375	3436059.2500	2390	NA
284	4/13/2008 12:00	633784.9375	3430537.0000	2210	
284	4/13/2008 13:00	632280.5625	3424809.0000	1690	
284	4/13/2008 14:00	623940.3125	3446251.2500	1930	
284	4/13/2008 15:00	619392.6250	3467483.2500	1420	
284	4/13/2008 16:00	644279.6875	3444107.5000	2316	
284	4/13/2008 17:00	642031.5625	3435134.0000	2920	
284	4/16/2008 11:00	636006.3125	3436034.2500	2350	NA
284	4/16/2008 13:00	632137.2500	3424807.2500	2110	NA
284	4/16/2008 14:00	629685.8750	3427345.2500	2040	
284	4/16/2008 15:00	635842.6875	3416447.2500	1950	
284	4/17/2008 15:00	632316.3125	3424495.5000	2010	NA
284	4/17/2008 16:00	639521.0625	3419118.2500	2050	
284	4/17/2008 17:00	641619.0625	3439803.2500	2470	
